Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=128, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 128, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=356, out_features=256, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=256, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 80 ]  - Training     loss : 0.03260 , acc : 0.986 , elapse : 0.23833 min  - Validation   loss : 0.03630 , acc : 0.988 , elapse : 0.04486 min
[ Epoch 81 ]  - Training     loss : 0.03267 , acc : 0.986 , elapse : 0.23844 min  - Validation   loss : 0.03669 , acc : 0.988 , elapse : 0.04482 min
[ Epoch 82 ]  - Training     loss : 0.03202 , acc : 0.986 , elapse : 0.23832 min  - Validation   loss : 0.03604 , acc : 0.988 , elapse : 0.04472 min
[ Epoch 83 ]  - Training     loss : 0.03179 , acc : 0.986 , elapse : 0.23846 min  - Validation   loss : 0.03641 , acc : 0.988 , elapse : 0.04473 min
[ Epoch 84 ]  - Training     loss : 0.03206 , acc : 0.986 , elapse : 0.23847 min  - Validation   loss : 0.03608 , acc : 0.988 , elapse : 0.04481 min
[ Epoch 85 ]  - Training     loss : 0.03129 , acc : 0.986 , elapse : 0.23858 min  - Validation   loss : 0.03596 , acc : 0.988 , elapse : 0.04472 min
[ Epoch 86 ]  - Training     loss : 0.03116 , acc : 0.986 , elapse : 0.23856 min  - Validation   loss : 0.03606 , acc : 0.988 , elapse : 0.04477 min
[ Epoch 87 ]  - Training     loss : 0.03122 , acc : 0.986 , elapse : 0.23846 min  - Validation   loss : 0.03576 , acc : 0.988 , elapse : 0.04486 min
[ Epoch 88 ]  - Training     loss : 0.03140 , acc : 0.986 , elapse : 0.23844 min  - Validation   loss : 0.03628 , acc : 0.988 , elapse : 0.04475 min
[ Epoch 89 ]  - Training     loss : 0.03075 , acc : 0.986 , elapse : 0.23867 min  - Validation   loss : 0.03586 , acc : 0.988 , elapse : 0.04478 min
[ Epoch 90 ]  - Training     loss : 0.03074 , acc : 0.986 , elapse : 0.23846 min  - Validation   loss : 0.03539 , acc : 0.988 , elapse : 0.04483 min
[ Epoch 91 ]  - Training     loss : 0.03033 , acc : 0.986 , elapse : 0.23846 min  - Validation   loss : 0.03569 , acc : 0.988 , elapse : 0.04476 min
[ Epoch 92 ]  - Training     loss : 0.03100 , acc : 0.986 , elapse : 0.23851 min  - Validation   loss : 0.03563 , acc : 0.988 , elapse : 0.04484 min
